timestamp,event_type,node_id,node_type,communication_type,packet_size,inter_arrival_time,battery_level,energy_consumption,source_address,target_address,is_attacker,is_charging,sequence_number,packet_name,pos_x,pos_y,speed,tx_duration_est,cumulative_packets_sent,cumulative_packets_received,soc
14.124993,RECEIVED,0,cs,BSM,269,0.108302,50000.000000,0.000000,10.0.0.218,cs[0],0,0,5,BSM-5,200.000000,200.000000,0,0.000359,0,18,1.000000
14.304966,RECEIVED,0,cs,BSM,313,0.179974,50000.000000,0.000000,10.0.0.157,cs[0],0,0,12,BSM-12,200.000000,200.000000,0,0.000417,0,19,1.000000
14.619985,RECEIVED,0,cs,BSM,298,0.315018,50000.000000,0.000000,10.0.0.218,cs[0],0,0,6,BSM-6,200.000000,200.000000,0,0.000397,0,20,1.000000
15.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,20,1.000000
15.043898,RECEIVED,0,cs,BSM,327,0.423913,50000.000000,0.000000,10.0.0.157,cs[0],0,0,13,BSM-13,200.000000,200.000000,0,0.000436,0,21,1.000000
15.470163,RECEIVED,0,cs,BSM,387,0.426266,50000.000000,0.000000,10.0.0.157,cs[0],0,0,14,BSM-14,200.000000,200.000000,0,0.000516,0,22,1.000000
15.601402,RECEIVED,0,cs,BSM,323,0.131238,50000.000000,0.000000,10.0.0.218,cs[0],0,0,7,BSM-7,200.000000,200.000000,0,0.000431,0,23,1.000000
16.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,23,1.000000
16.221084,RECEIVED,0,cs,BSM,355,0.619683,50000.000000,0.000000,10.0.0.157,cs[0],0,0,15,BSM-15,200.000000,200.000000,0,0.000473,0,24,1.000000
16.253525,RECEIVED,0,cs,BSM,243,0.032440,50000.000000,0.000000,10.0.0.218,cs[0],0,0,8,BSM-8,200.000000,200.000000,0,0.000324,0,25,1.000000
16.987501,RECEIVED,0,cs,BSM,382,0.733976,50000.000000,0.000000,10.0.0.218,cs[0],0,0,9,BSM-9,200.000000,200.000000,0,0.000509,0,26,1.000000
17.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,26,1.000000
17.158019,RECEIVED,0,cs,BSM,388,0.170518,50000.000000,0.000000,10.0.0.157,cs[0],0,0,16,BSM-16,200.000000,200.000000,0,0.000517,0,27,1.000000
17.333994,RECEIVED,0,cs,BSM,203,0.175975,50000.000000,0.000000,10.0.0.218,cs[0],0,0,10,BSM-10,200.000000,200.000000,0,0.000271,0,28,1.000000
17.653829,RECEIVED,0,cs,BSM,272,0.319835,50000.000000,0.000000,10.0.0.157,cs[0],0,0,17,BSM-17,200.000000,200.000000,0,0.000363,0,29,1.000000
18.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,29,1.000000
18.122169,RECEIVED,0,cs,BSM,267,0.468340,50000.000000,0.000000,10.0.0.218,cs[0],0,0,11,BSM-11,200.000000,200.000000,0,0.000356,0,30,1.000000
18.327483,RECEIVED,0,cs,BSM,339,0.205313,50000.000000,0.000000,10.0.0.157,cs[0],0,0,18,BSM-18,200.000000,200.000000,0,0.000452,0,31,1.000000
18.679909,RECEIVED,0,cs,BSM,384,0.352427,50000.000000,0.000000,10.0.0.218,cs[0],0,0,12,BSM-12,200.000000,200.000000,0,0.000512,0,32,1.000000
19.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,32,1.000000
19.141117,RECEIVED,0,cs,BSM,388,0.461208,50000.000000,0.000000,10.0.0.157,cs[0],0,0,19,BSM-19,200.000000,200.000000,0,0.000517,0,33,1.000000
19.344920,RECEIVED,0,cs,BSM,360,0.203802,50000.000000,0.000000,10.0.0.218,cs[0],0,0,13,BSM-13,200.000000,200.000000,0,0.000480,0,34,1.000000
19.767626,RECEIVED,0,cs,BSM,213,0.422707,50000.000000,0.000000,10.0.0.157,cs[0],0,0,20,BSM-20,200.000000,200.000000,0,0.000284,0,35,1.000000
19.924774,RECEIVED,0,cs,BSM,240,0.157147,50000.000000,0.000000,10.0.0.218,cs[0],0,0,14,BSM-14,200.000000,200.000000,0,0.000320,0,36,1.000000
20.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,36,1.000000
20.110159,RECEIVED,0,cs,EV2CS,318,0.185385,50000.000000,0.000000,10.0.0.157,cs[0],0,0,21,EV2CS-21,200.000000,200.000000,0,0.000424,0,37,1.000000
20.123573,RECEIVED,0,cs,EV2CS,1495,0.013414,50000.000000,0.000000,10.0.0.157,cs[0],0,0,22,EV2CS-22,200.000000,200.000000,0,0.001993,0,38,1.000000
20.132470,RECEIVED,0,cs,EV2CS,1197,0.008897,50000.000000,0.000000,10.0.0.157,cs[0],0,0,23,EV2CS-23,200.000000,200.000000,0,0.001596,0,39,1.000000
20.142137,RECEIVED,0,cs,EV2CS,1138,0.009668,50000.000000,0.000000,10.0.0.157,cs[0],0,0,24,EV2CS-24,200.000000,200.000000,0,0.001517,0,40,1.000000
20.154827,RECEIVED,0,cs,EV2CS,227,0.012689,50000.000000,0.000000,10.0.0.157,cs[0],0,0,25,EV2CS-25,200.000000,200.000000,0,0.000303,0,41,1.000000
20.162968,RECEIVED,0,cs,EV2CS,648,0.008141,50000.000000,0.000000,10.0.0.157,cs[0],0,0,26,EV2CS-26,200.000000,200.000000,0,0.000864,0,42,1.000000
20.173258,RECEIVED,0,cs,EV2CS,273,0.010291,50000.000000,0.000000,10.0.0.157,cs[0],0,0,27,EV2CS-27,200.000000,200.000000,0,0.000364,0,43,1.000000
20.182694,RECEIVED,0,cs,EV2CS,864,0.009436,50000.000000,0.000000,10.0.0.157,cs[0],0,0,28,EV2CS-28,200.000000,200.000000,0,0.001152,0,44,1.000000
20.195491,RECEIVED,0,cs,EV2CS,699,0.012797,50000.000000,0.000000,10.0.0.157,cs[0],0,0,29,EV2CS-29,200.000000,200.000000,0,0.000932,0,45,1.000000
20.199697,RECEIVED,0,cs,BSM,244,0.004205,50000.000000,0.000000,10.0.0.157,cs[0],0,0,30,BSM-30,200.000000,200.000000,0,0.000325,0,46,1.000000
20.207064,RECEIVED,0,cs,BSM,236,0.007368,50000.000000,0.000000,10.0.0.218,cs[0],0,0,15,BSM-15,200.000000,200.000000,0,0.000315,0,47,1.000000
20.208304,RECEIVED,0,cs,EV2CS,1136,0.001239,50000.000000,0.000000,10.0.0.157,cs[0],0,0,31,EV2CS-31,200.000000,200.000000,0,0.001515,0,48,1.000000
20.215503,RECEIVED,0,cs,EV2CS,1168,0.007199,50000.000000,0.000000,10.0.0.157,cs[0],0,0,32,EV2CS-32,200.000000,200.000000,0,0.001557,0,49,1.000000
20.223746,RECEIVED,0,cs,EV2CS,614,0.008243,50000.000000,0.000000,10.0.0.157,cs[0],0,0,33,EV2CS-33,200.000000,200.000000,0,0.000819,0,50,1.000000
20.235143,RECEIVED,0,cs,EV2CS,284,0.011397,50000.000000,0.000000,10.0.0.157,cs[0],0,0,34,EV2CS-34,200.000000,200.000000,0,0.000379,0,51,1.000000
20.243674,RECEIVED,0,cs,EV2CS,873,0.008531,50000.000000,0.000000,10.0.0.157,cs[0],0,0,35,EV2CS-35,200.000000,200.000000,0,0.001164,0,52,1.000000
20.253505,RECEIVED,0,cs,EV2CS,539,0.009831,50000.000000,0.000000,10.0.0.157,cs[0],0,0,36,EV2CS-36,200.000000,200.000000,0,0.000719,0,53,1.000000
20.261087,RECEIVED,0,cs,EV2CS,1274,0.007583,50000.000000,0.000000,10.0.0.157,cs[0],0,0,37,EV2CS-37,200.000000,200.000000,0,0.001699,0,54,1.000000
20.270322,RECEIVED,0,cs,EV2CS,1174,0.009235,50000.000000,0.000000,10.0.0.157,cs[0],0,0,38,EV2CS-38,200.000000,200.000000,0,0.001565,0,55,1.000000
20.281837,RECEIVED,0,cs,EV2CS,1329,0.011515,50000.000000,0.000000,10.0.0.157,cs[0],0,0,39,EV2CS-39,200.000000,200.000000,0,0.001772,0,56,1.000000
20.293861,RECEIVED,0,cs,EV2CS,263,0.012024,50000.000000,0.000000,10.0.0.157,cs[0],0,0,40,EV2CS-40,200.000000,200.000000,0,0.000351,0,57,1.000000
20.302753,RECEIVED,0,cs,EV2CS,1195,0.008892,50000.000000,0.000000,10.0.0.157,cs[0],0,0,41,EV2CS-41,200.000000,200.000000,0,0.001593,0,58,1.000000
20.312041,RECEIVED,0,cs,EV2CS,1160,0.009289,50000.000000,0.000000,10.0.0.157,cs[0],0,0,42,EV2CS-42,200.000000,200.000000,0,0.001547,0,59,1.000000
20.320885,RECEIVED,0,cs,EV2CS,1081,0.008843,50000.000000,0.000000,10.0.0.157,cs[0],0,0,43,EV2CS-43,200.000000,200.000000,0,0.001441,0,60,1.000000
20.333713,RECEIVED,0,cs,EV2CS,1420,0.012829,50000.000000,0.000000,10.0.0.157,cs[0],0,0,44,EV2CS-44,200.000000,200.000000,0,0.001893,0,61,1.000000
20.341878,RECEIVED,0,cs,EV2CS,776,0.008165,50000.000000,0.000000,10.0.0.157,cs[0],0,0,45,EV2CS-45,200.000000,200.000000,0,0.001035,0,62,1.000000
20.352107,RECEIVED,0,cs,EV2CS,1135,0.010229,50000.000000,0.000000,10.0.0.157,cs[0],0,0,46,EV2CS-46,200.000000,200.000000,0,0.001513,0,63,1.000000
20.363238,RECEIVED,0,cs,EV2CS,381,0.011131,50000.000000,0.000000,10.0.0.157,cs[0],0,0,47,EV2CS-47,200.000000,200.000000,0,0.000508,0,64,1.000000
20.375485,RECEIVED,0,cs,EV2CS,574,0.012247,50000.000000,0.000000,10.0.0.157,cs[0],0,0,48,EV2CS-48,200.000000,200.000000,0,0.000765,0,65,1.000000
20.383794,RECEIVED,0,cs,EV2CS,1361,0.008309,50000.000000,0.000000,10.0.0.157,cs[0],0,0,49,EV2CS-49,200.000000,200.000000,0,0.001815,0,66,1.000000
20.391714,RECEIVED,0,cs,EV2CS,814,0.007920,50000.000000,0.000000,10.0.0.157,cs[0],0,0,50,EV2CS-50,200.000000,200.000000,0,0.001085,0,67,1.000000
20.403055,RECEIVED,0,cs,EV2CS,843,0.011340,50000.000000,0.000000,10.0.0.157,cs[0],0,0,51,EV2CS-51,200.000000,200.000000,0,0.001124,0,68,1.000000
20.415549,RECEIVED,0,cs,EV2CS,1059,0.012494,50000.000000,0.000000,10.0.0.157,cs[0],0,0,52,EV2CS-52,200.000000,200.000000,0,0.001412,0,69,1.000000
20.422675,RECEIVED,0,cs,EV2CS,606,0.007126,50000.000000,0.000000,10.0.0.157,cs[0],0,0,53,EV2CS-53,200.000000,200.000000,0,0.000808,0,70,1.000000
20.430296,RECEIVED,0,cs,EV2CS,667,0.007622,50000.000000,0.000000,10.0.0.157,cs[0],0,0,54,EV2CS-54,200.000000,200.000000,0,0.000889,0,71,1.000000
20.442351,RECEIVED,0,cs,EV2CS,835,0.012054,50000.000000,0.000000,10.0.0.157,cs[0],0,0,55,EV2CS-55,200.000000,200.000000,0,0.001113,0,72,1.000000
20.452564,RECEIVED,0,cs,EV2CS,1468,0.010214,50000.000000,0.000000,10.0.0.157,cs[0],0,0,56,EV2CS-56,200.000000,200.000000,0,0.001957,0,73,1.000000
20.460555,RECEIVED,0,cs,EV2CS,780,0.007990,50000.000000,0.000000,10.0.0.157,cs[0],0,0,57,EV2CS-57,200.000000,200.000000,0,0.001040,0,74,1.000000
20.472274,RECEIVED,0,cs,EV2CS,554,0.011719,50000.000000,0.000000,10.0.0.157,cs[0],0,0,58,EV2CS-58,200.000000,200.000000,0,0.000739,0,75,1.000000
20.484333,RECEIVED,0,cs,EV2CS,529,0.012059,50000.000000,0.000000,10.0.0.157,cs[0],0,0,59,EV2CS-59,200.000000,200.000000,0,0.000705,0,76,1.000000
20.496667,RECEIVED,0,cs,EV2CS,1007,0.012334,50000.000000,0.000000,10.0.0.157,cs[0],0,0,60,EV2CS-60,200.000000,200.000000,0,0.001343,0,77,1.000000
20.503815,RECEIVED,0,cs,EV2CS,1376,0.007148,50000.000000,0.000000,10.0.0.157,cs[0],0,0,61,EV2CS-61,200.000000,200.000000,0,0.001835,0,78,1.000000
20.515396,RECEIVED,0,cs,EV2CS,326,0.011581,50000.000000,0.000000,10.0.0.157,cs[0],0,0,62,EV2CS-62,200.000000,200.000000,0,0.000435,0,79,1.000000
20.528544,RECEIVED,0,cs,EV2CS,1112,0.013148,50000.000000,0.000000,10.0.0.157,cs[0],0,0,63,EV2CS-63,200.000000,200.000000,0,0.001483,0,80,1.000000
20.541285,RECEIVED,0,cs,EV2CS,1043,0.012741,50000.000000,0.000000,10.0.0.157,cs[0],0,0,64,EV2CS-64,200.000000,200.000000,0,0.001391,0,81,1.000000
20.550698,RECEIVED,0,cs,EV2CS,1091,0.009413,50000.000000,0.000000,10.0.0.157,cs[0],0,0,65,EV2CS-65,200.000000,200.000000,0,0.001455,0,82,1.000000
20.558537,RECEIVED,0,cs,EV2CS,1226,0.007839,50000.000000,0.000000,10.0.0.157,cs[0],0,0,66,EV2CS-66,200.000000,200.000000,0,0.001635,0,83,1.000000
20.570213,RECEIVED,0,cs,EV2CS,1385,0.011675,50000.000000,0.000000,10.0.0.157,cs[0],0,0,67,EV2CS-67,200.000000,200.000000,0,0.001847,0,84,1.000000
20.581101,RECEIVED,0,cs,EV2CS,855,0.010888,50000.000000,0.000000,10.0.0.157,cs[0],0,0,68,EV2CS-68,200.000000,200.000000,0,0.001140,0,85,1.000000
20.591421,RECEIVED,0,cs,EV2CS,784,0.010320,50000.000000,0.000000,10.0.0.157,cs[0],0,0,69,EV2CS-69,200.000000,200.000000,0,0.001045,0,86,1.000000
21.000000,CS_IDLE,0,cs,CS_IDLE,0,0.000000,50000.000000,0.000000,cs[0],grid,0,0,0,BatteryTick,200.000000,200.000000,0,0.000000,0,86,1.000000
21.004136,RECEIVED,0,cs,EV2CS,248,0.412714,50000.000000,0.000000,10.0.0.157,cs[0],0,0,113,EV2CS-113,200.000000,200.000000,0,0.000331,0,87,1.000000
21.016479,RECEIVED,0,cs,EV2CS,1179,0.012343,50000.000000,0.000000,10.0.0.157,cs[0],0,0,114,EV2CS-114,200.000000,200.000000,0,0.001572,0,88,1.000000
21.027059,RECEIVED,0,cs,EV2CS,503,0.010580,50000.000000,0.000000,10.0.0.157,cs[0],0,0,115,EV2CS-115,200.000000,200.000000,0,0.000671,0,89,1.000000
21.034274,RECEIVED,0,cs,EV2CS,708,0.007216,50000.000000,0.000000,10.0.0.157,cs[0],0,0,116,EV2CS-116,200.000000,200.000000,0,0.000944,0,90,1.000000
21.044017,RECEIVED,0,cs,EV2CS,804,0.009743,50000.000000,0.000000,10.0.0.157,cs[0],0,0,117,EV2CS-117,200.000000,200.000000,0,0.001072,0,91,1.000000
21.053894,RECEIVED,0,cs,EV2CS,1380,0.009877,50000.000000,0.000000,10.0.0.157,cs[0],0,0,118,EV2CS-118,200.000000,200.000000,0,0.001840,0,92,1.000000
21.065879,RECEIVED,0,cs,EV2CS,212,0.011984,50000.000000,0.000000,10.0.0.157,cs[0],0,0,119,EV2CS-119,200.000000,200.000000,0,0.000283,0,93,1.000000
21.073898,RECEIVED,0,cs,EV2CS,599,0.008019,50000.000000,0.000000,10.0.0.157,cs[0],0,0,120,EV2CS-120,200.000000,200.000000,0,0.000799,0,94,1.000000
21.082712,RECEIVED,0,cs,EV2CS,1156,0.008814,50000.000000,0.000000,10.0.0.157,cs[0],0,0,121,EV2CS-121,200.000000,200.000000,0,0.001541,0,95,1.000000
21.094872,RECEIVED,0,cs,EV2CS,652,0.012160,50000.000000,0.000000,10.0.0.157,cs[0],0,0,122,EV2CS-122,200.000000,200.000000,0,0.000869,0,96,1.000000
21.096218,RECEIVED,0,cs,BSM,245,0.001346,50000.000000,0.000000,10.0.0.157,cs[0],0,0,123,BSM-123,200.000000,200.000000,0,0.000327,0,97,1.000000
21.106627,RECEIVED,0,cs,EV2CS,1403,0.010410,50000.000000,0.000000,10.0.0.157,cs[0],0,0,124,EV2CS-124,200.000000,200.000000,0,0.001871,0,98,1.000000
21.116442,RECEIVED,0,cs,EV2CS,618,0.009815,50000.000000,0.000000,10.0.0.157,cs[0],0,0,125,EV2CS-125,200.000000,200.000000,0,0.000824,0,99,1.000000
21.127348,RECEIVED,0,cs,EV2CS,1140,0.010906,50000.000000,0.000000,10.0.0.157,cs[0],0,0,126,EV2CS-126,200.000000,200.000000,0,0.001520,0,100,1.000000
21.137883,RECEIVED,0,cs,EV2CS,238,0.010534,50000.000000,0.000000,10.0.0.157,cs[0],0,0,127,EV2CS-127,200.000000,200.000000,0,0.000317,0,101,1.000000
21.146775,RECEIVED,0,cs,EV2CS,831,0.008892,50000.000000,0.000000,10.0.0.157,cs[0],0,0,128,EV2CS-128,200.000000,200.000000,0,0.001108,0,102,1.000000
21.155987,RECEIVED,0,cs,EV2CS,758,0.009212,50000.000000,0.000000,10.0.0.157,cs[0],0,0,129,EV2CS-129,200.000000,200.000000,0,0.001011,0,103,1.000000
21.165855,RECEIVED,0,cs,EV2CS,316,0.009868,50000.000000,0.000000,10.0.0.157,cs[0],0,0,130,EV2CS-130,200.000000,200.000000,0,0.000421,0,104,1.000000
21.176929,RECEIVED,0,cs,EV2CS,1332,0.011073,50000.000000,0.000000,10.0.0.157,cs[0],0,0,131,EV2CS-131,200.000000,200.000000,0,0.001776,0,105,1.000000
21.184417,RECEIVED,0,cs,EV2CS,1013,0.007488,50000.000000,0.000000,10.0.0.157,cs[0],0,0,132,EV2CS-132,200.000000,200.000000,0,0.001351,0,106,1.000000
21.196874,RECEIVED,0,cs,EV2CS,300,0.012457,50000.000000,0.000000,10.0.0.157,cs[0],0,0,133,EV2CS-133,200.000000,200.000000,0,0.000400,0,107,1.000000
21.209739,RECEIVED,0,cs,EV2CS,391,0.012864,50000.000000,0.000000,10.0.0.157,cs[0],0,0,134,EV2CS-134,200.000000,200.000000,0,0.000521,0,108,1.000000
21.221574,RECEIVED,0,cs,EV2CS,1496,0.011835,50000.000000,0.000000,10.0.0.157,cs[0],0,0,135,EV2CS-135,200.000000,200.000000,0,0.001995,0,109,1.000000
21.228432,RECEIVED,0,cs,EV2CS,1413,0.006859,50000.000000,0.000000,10.0.0.157,cs[0],0,0,136,EV2CS-136,200.000000,200.000000,0,0.001884,0,110,1.000000
21.237455,RECEIVED,0,cs,EV2CS,583,0.009023,50000.000000,0.000000,10.0.0.157,cs[0],0,0,137,EV2CS-137,200.000000,200.000000,0,0.000777,0,111,1.000000
21.246969,RECEIVED,0,cs,EV2CS,741,0.009514,50000.000000,0.000000,10.0.0.157,cs[0],0,0,138,EV2CS-138,200.000000,200.000000,0,0.000988,0,112,1.000000
21.256162,RECEIVED,0,cs,EV2CS,1413,0.009194,50000.000000,0.000000,10.0.0.157,cs[0],0,0,139,EV2CS-139,200.000000,200.000000,0,0.001884,0,113,1.000000
21.265795,RECEIVED,0,cs,EV2CS,261,0.009632,50000.000000,0.000000,10.0.0.157,cs[0],0,0,140,EV2CS-140,200.000000,200.000000,0,0.000348,0,114,1.000000
21.277231,RECEIVED,0,cs,EV2CS,1318,0.011436,50000.000000,0.000000,10.0.0.157,cs[0],0,0,141,EV2CS-141,200.000000,200.000000,0,0.001757,0,115,1.000000
21.285822,RECEIVED,0,cs,EV2CS,390,0.008591,50000.000000,0.000000,10.0.0.157,cs[0],0,0,142,EV2CS-142,200.000000,200.000000,0,0.000520,0,116,1.000000
21.296262,RECEIVED,0,cs,EV2CS,271,0.010441,50000.000000,0.000000,10.0.0.157,cs[0],0,0,143,EV2CS-143,200.000000,200.000000,0,0.000361,0,117,1.000000
21.304330,RECEIVED,0,cs,EV2CS,854,0.008067,50000.000000,0.000000,10.0.0.157,cs[0],0,0,144,EV2CS-144,200.000000,200.000000,0,0.001139,0,118,1.000000
21.316604,RECEIVED,0,cs,EV2CS,278,0.012274,50000.000000,0.000000,10.0.0.157,cs[0],0,0,145,EV2CS-145,200.000000,200.000000,0,0.000371,0,119,1.000000
21.325006,RECEIVED,0,cs,EV2CS,1163,0.008402,50000.000000,0.000000,10.0.0.157,cs[0],0,0,146,EV2CS-146,200.000000,200.000000,0,0.001551,0,120,1.000000
21.335579,RECEIVED,0,cs,EV2CS,1437,0.010574,50000.000000,0.000000,10.0.0.157,cs[0],0,0,147,EV2CS-147,200.000000,200.000000,0,0.001916,0,121,1.000000
21.345775,RECEIVED,0,cs,EV2CS,1197,0.010196,50000.000000,0.000000,10.0.0.157,cs[0],0,0,148,EV2CS-148,200.000000,200.000000,0,0.001596,0,122,1.000000
21.356482,RECEIVED,0,cs,EV2CS,368,0.010707,50000.000000,0.000000,10.0.0.157,cs[0],0,0,149,EV2CS-149,200.000000,200.000000,0,0.000491,0,123,1.000000
21.366066,RECEIVED,0,cs,EV2CS,862,0.009583,50000.000000,0.000000,10.0.0.157,cs[0],0,0,150,EV2CS-150,200.000000,200.000000,0,0.001149,0,124,1.000000
21.375373,RECEIVED,0,cs,EV2CS,1169,0.009308,50000.000000,0.000000,10.0.0.157,cs[0],0,0,151,EV2CS-151,200.000000,200.000000,0,0.001559,0,125,1.000000
21.384980,RECEIVED,0,cs,EV2CS,1490,0.009607,50000.000000,0.000000,10.0.0.157,cs[0],0,0,152,EV2CS-152,200.000000,200.000000,0,0.001987,0,126,1.000000
21.395491,RECEIVED,0,cs,EV2CS,1272,0.010511,50000.000000,0.000000,10.0.0.157,cs[0],0,0,153,EV2CS-153,200.000000,200.000000,0,0.001696,0,127,1.000000
